timestamp,jarak_mm,debit_lpm,ph_air,hujan_mm,asli_endapan_mm,asli_sumbatan,seed
2025-01-01 07:15:00+00:00,1189.0,107.8,7.42,0.0,6.6,0.0,2027
2025-01-01 07:30:00+00:00,1191.9,109.3,7.32,0.0,6.6,0.0,2027
2025-01-01 07:45:00+00:00,1184.7,102.9,7.18,0.0,6.7,0.0,2027
2025-01-01 08:00:00+00:00,1188.9,106.7,7.2,0.0,6.7,0.0,2027
2025-01-01 08:15:00+00:00,1189.8,102.2,7.28,0.0,6.8,0.0,2027
2025-01-01 08:30:00+00:00,1189.1,113.7,7.26,0.0,6.8,0.0,2027
2025-01-01 08:45:00+00:00,1184.6,112.8,7.44,0.0,6.9,0.0,2027
2025-01-01 09:00:00+00:00,1186.5,105.1,7.23,0.0,6.9,0.0,2027
2025-01-01 09:15:00+00:00,1196.8,107.8,7.25,0.0,7.0,0.0,2027
2025-01-01 09:30:00+00:00,1137.1,122.5,7.49,0.41,7.0,0.0,2027
2025-01-01 09:45:00+00:00,1128.2,146.8,7.19,0.58,7.1,0.0,2027
2025-01-01 10:00:00+00:00,1115.4,154.7,7.37,0.41,7.1,0.0,2027
2025-01-01 10:15:00+00:00,1119.7,148.7,7.38,0.0,7.2,0.0,2027
2025-01-01 10:30:00+00:00,1121.2,160.1,7.31,0.0,7.2,0.0,2027
2025-01-01 10:45:00+00:00,1119.5,156.3,7.37,0.0,7.3,0.0,2027
2025-01-01 11:00:00+00:00,1117.4,153.7,7.21,0.0,7.3,0.0,2027
2025-01-01 11:15:00+00:00,1118.3,159.4,7.24,0.0,7.4,0.0,2027
2025-01-01 11:30:00+00:00,1119.7,160.3,7.39,0.0,7.4,0.0,2027
2025-01-01 11:45:00+00:00,1118.6,148.7,7.2,0.0,7.5,0.0,2027
2025-01-01 12:00:00+00:00,1119.1,150.3,7.29,0.0,7.6,0.0,2027
2025-01-01 12:15:00+00:00,1120.0,152.5,7.39,0.0,7.6,0.0,2027
2025-01-01 12:30:00+00:00,1186.6,135.6,7.28,0.0,7.6,0.0,2027
2025-01-01 12:45:00+00:00,1186.3,119.4,7.4,0.0,7.7,0.0,2027
2025-01-01 13:00:00+00:00,1185.3,112.0,7.16,0.0,7.8,0.0,2027
2025-01-01 13:15:00+00:00,1181.4,103.8,7.39,0.0,7.8,0.0,2027
2025-01-01 13:30:00+00:00,1180.3,111.2,7.11,0.0,7.9,0.0,2027
2025-01-01 13:45:00+00:00,1185.5,107.9,7.24,0.0,7.9,0.0,2027
2025-01-01 14:00:00+00:00,1185.8,115.2,7.37,0.0,8.0,0.0,2027
2025-01-01 14:15:00+00:00,1186.5,109.0,7.45,0.0,8.0,0.0,2027
2025-01-01 14:30:00+00:00,1185.7,107.5,7.34,0.0,8.1,0.0,2027
2025-01-01 14:45:00+00:00,1181.9,110.5,7.3,0.0,8.1,0.0,2027
2025-01-01 15:00:00+00:00,1184.5,105.0,7.38,0.0,8.2,0.0,2027
2025-01-01 15:15:00+00:00,1190.7,108.6,7.2,0.0,8.2,0.0,2027
2025-01-01 15:30:00+00:00,1184.6,111.7,7.15,0.0,8.3,0.0,2027
2025-01-01 15:45:00+00:00,1179.4,109.0,7.35,0.0,8.4,0.0,2027
2025-01-01 16:00:00+00:00,1192.0,102.2,7.21,0.0,8.4,0.0,2027
2025-01-01 16:15:00+00:00,1185.4,114.2,7.05,0.0,8.5,0.0,2027
2025-01-01 16:30:00+00:00,1188.5,102.0,7.21,0.0,8.5,0.0,2027
2025-01-01 16:45:00+00:00,1180.1,109.2,7.23,0.0,8.6,0.0,2027
2025-01-01 17:00:00+00:00,1185.4,112.8,7.23,0.0,8.6,0.0,2027
2025-01-01 17:15:00+00:00,1185.1,102.5,7.33,0.0,8.7,0.0,2027
2025-01-01 17:30:00+00:00,1183.2,103.9,7.28,0.0,8.8,0.0,2027
2025-01-01 17:45:00+00:00,1187.7,109.4,7.33,0.0,8.8,0.0,2027
2025-01-01 18:00:00+00:00,1185.6,108.1,7.07,0.0,8.9,0.0,2027
2025-01-01 18:15:00+00:00,1187.3,110.9,7.21,0.0,8.9,0.0,2027
2025-01-01 18:30:00+00:00,1185.4,115.2,7.34,0.0,9.0,0.0,2027
2025-01-01 18:45:00+00:00,1186.3,105.0,7.16,0.0,9.0,0.0,2027
2025-01-01 19:00:00+00:00,1180.0,108.0,7.31,0.0,9.1,0.0,2027
2025-01-01 19:15:00+00:00,1182.0,111.6,7.42,0.0,9.1,0.0,2027
2025-01-01 19:30:00+00:00,1181.0,102.6,7.4,0.0,9.2,0.0,2027
2025-01-01 19:45:00+00:00,1188.8,101.8,7.42,0.0,9.2,0.0,2027
2025-01-01 20:00:00+00:00,1183.3,106.6,7.33,0.0,9.3,0.0,2027
2025-01-01 20:15:00+00:00,1179.2,106.2,7.44,0.0,9.3,0.0,2027
2025-01-01 20:30:00+00:00,1179.8,104.2,7.57,0.0,9.4,0.0,2027
2025-01-01 20:45:00+00:00,1181.0,100.9,7.06,0.0,9.4,0.0,2027
2025-01-01 21:00:00+00:00,1191.4,108.8,7.24,0.0,9.4,0.0,2027
2025-01-01 21:15:00+00:00,1188.5,102.8,7.11,0.0,9.5,0.0,2027
2025-01-01 21:30:00+00:00,1191.2,110.9,7.14,0.0,9.6,0.0,2027
2025-01-01 21:45:00+00:00,1186.9,110.7,7.56,0.0,9.6,0.0,2027
2025-01-01 22:00:00+00:00,1187.3,113.9,7.11,0.0,9.7,0.0,2027
2025-01-01 22:15:00+00:00,1178.5,107.5,7.36,0.0,9.8,0.0,2027
2025-01-01 22:30:00+00:00,1190.1,105.4,7.11,0.0,9.8,0.0,2027
2025-01-01 22:45:00+00:00,1184.4,110.1,7.23,0.0,9.9,0.0,2027
2025-01-01 23:00:00+00:00,1181.8,110.3,7.54,0.0,9.9,0.0,2027
2025-01-01 23:15:00+00:00,1184.3,112.7,7.23,0.0,10.0,0.0,2027
2025-01-01 23:30:00+00:00,1186.5,101.6,7.37,0.0,10.0,0.0,2027
2025-01-01 23:45:00+00:00,1181.8,106.5,7.11,0.0,10.0,0.0,2027
2025-01-02 00:00:00+00:00,1180.7,113.1,7.47,0.0,10.1,0.0,2027
2025-01-02 00:15:00+00:00,1183.0,109.0,7.28,0.0,10.1,0.0,2027
2025-01-02 00:30:00+00:00,1179.7,108.4,7.19,0.0,10.1,0.0,2027
2025-01-02 00:45:00+00:00,1179.4,111.5,7.37,0.0,10.2,0.0,2027
2025-01-02 01:00:00+00:00,1182.1,112.1,7.29,0.0,10.2,0.0,2027
2025-01-02 01:15:00+00:00,1185.0,104.9,7.14,0.0,10.3,0.0,2027
2025-01-02 01:30:00+00:00,1184.4,101.7,7.25,0.0,10.3,0.0,2027
2025-01-02 01:45:00+00:00,1187.0,105.2,7.34,0.0,10.4,0.0,2027
2025-01-02 02:00:00+00:00,1187.2,111.1,7.36,0.0,10.4,0.0,2027
2025-01-02 02:15:00+00:00,1186.7,113.4,7.39,0.0,10.5,0.0,2027
2025-01-02 02:30:00+00:00,1185.7,108.9,7.17,0.0,10.6,0.0,2027
2025-01-02 02:45:00+00:00,1185.2,102.0,7.2,0.0,10.6,0.0,2027
2025-01-02 03:00:00+00:00,1178.1,111.4,7.26,0.0,10.7,0.0,2027
2025-01-02 03:15:00+00:00,1186.5,105.1,7.2,0.0,10.7,0.0,2027
2025-01-02 03:30:00+00:00,1185.8,106.3,7.11,0.0,10.7,0.0,2027
2025-01-02 03:45:00+00:00,1180.6,106.3,7.36,0.0,10.8,0.0,2027
2025-01-02 04:00:00+00:00,1186.9,111.2,7.33,0.0,10.8,0.0,2027
2025-01-02 04:15:00+00:00,1179.0,113.3,7.32,0.0,10.9,0.0,2027
2025-01-02 04:30:00+00:00,1183.1,108.2,7.37,0.0,10.9,0.0,2027
2025-01-02 04:45:00+00:00,1188.0,101.5,7.43,0.0,11.0,0.0,2027
2025-01-02 05:00:00+00:00,1185.9,107.8,7.24,0.0,11.0,0.0,2027
2025-01-02 05:15:00+00:00,1184.5,109.4,7.28,0.0,11.1,0.0,2027
2025-01-02 05:30:00+00:00,1184.8,108.2,7.36,0.0,11.1,0.0,2027
2025-01-02 05:45:00+00:00,1190.0,101.6,7.17,0.0,11.2,0.0,2027
2025-01-02 06:00:00+00:00,1178.0,108.3,7.15,0.0,11.2,0.0,2027
2025-01-02 06:15:00+00:00,1184.2,114.2,7.06,0.0,11.3,0.0,2027
2025-01-02 06:30:00+00:00,1176.5,113.0,7.2,0.0,11.3,0.0,2027
2025-01-02 06:45:00+00:00,1188.0,104.3,7.55,0.0,11.4,0.0,2027
2025-01-02 07:00:00+00:00,1180.8,109.3,7.14,0.0,11.5,0.0,2027
2025-01-02 07:15:00+00:00,1173.5,103.9,7.3,0.0,11.5,0.0,2027
2025-01-02 07:30:00+00:00,1181.1,105.9,7.25,0.0,11.5,0.0,2027
2025-01-02 07:45:00+00:00,1180.7,108.8,7.27,0.0,11.6,0.0,2027
2025-01-02 08:00:00+00:00,1180.5,102.0,7.31,0.0,11.6,0.0,2027
2025-01-02 08:15:00+00:00,1186.2,103.6,7.11,0.0,11.7,0.0,2027
2025-01-02 08:30:00+00:00,1186.7,114.1,7.36,0.0,11.7,0.0,2027
2025-01-02 08:45:00+00:00,1182.8,101.6,7.1,0.0,11.8,0.0,2027
2025-01-02 09:00:00+00:00,1180.1,108.4,7.35,0.0,11.8,0.0,2027
2025-01-02 09:15:00+00:00,1182.0,104.0,7.5,0.0,11.9,0.0,2027
2025-01-02 09:30:00+00:00,1184.8,109.9,7.24,0.0,12.0,0.0,2027
2025-01-02 09:45:00+00:00,1183.1,114.2,7.25,0.0,12.0,0.0,2027
2025-01-02 10:00:00+00:00,1191.0,112.8,7.21,0.0,12.1,0.0,2027
2025-01-02 10:15:00+00:00,1177.7,111.2,7.23,0.0,12.1,0.0,2027
2025-01-02 10:30:00+00:00,1177.3,102.4,7.29,0.0,12.2,0.0,2027
2025-01-02 10:45:00+00:00,1183.0,106.2,7.36,0.0,12.3,0.0,2027
2025-01-02 11:00:00+00:00,1180.8,111.5,7.22,0.0,12.3,0.0,2027
2025-01-02 11:15:00+00:00,1184.9,109.1,7.44,0.0,12.4,0.0,2027
2025-01-02 11:30:00+00:00,1180.1,113.0,7.19,0.0,12.4,0.0,2027
2025-01-02 11:45:00+00:00,1182.7,101.0,7.16,0.0,12.5,0.0,2027
2025-01-02 12:00:00+00:00,1179.1,110.4,7.32,0.0,12.5,0.0,2027
2025-01-02 12:15:00+00:00,1177.8,104.8,7.3,0.0,12.6,0.0,2027
2025-01-02 12:30:00+00:00,1183.4,111.3,7.27,0.0,12.6,0.0,2027
2025-01-02 12:45:00+00:00,1188.0,113.3,7.35,0.0,12.7,0.0,2027
2025-01-02 13:00:00+00:00,1183.3,106.7,7.34,0.0,12.7,0.0,2027
2025-01-02 13:15:00+00:00,1188.8,104.4,7.3,0.0,12.8,0.0,2027
2025-01-02 13:30:00+00:00,1178.6,111.2,7.23,0.0,12.9,0.0,2027
2025-01-02 13:45:00+00:00,1183.2,110.6,7.1,0.0,12.9,0.0,2027
2025-01-02 14:00:00+00:00,1179.8,103.3,7.32,0.0,13.0,0.0,2027
2025-01-02 14:15:00+00:00,1173.4,114.9,7.14,0.0,13.0,0.0,2027
2025-01-02 14:30:00+00:00,1186.6,109.1,7.34,0.0,13.1,0.0,2027
2025-01-02 14:45:00+00:00,1175.1,102.4,7.25,0.0,13.1,0.0,2027
2025-01-02 15:00:00+00:00,1179.1,112.9,7.32,0.0,13.2,0.0,2027
2025-01-02 15:15:00+00:00,1176.2,113.7,7.41,0.0,13.2,0.0,2027
2025-01-02 15:30:00+00:00,1176.1,109.4,7.12,0.0,13.3,0.0,2027
2025-01-02 15:45:00+00:00,1188.9,110.0,7.27,0.0,13.3,0.0,2027
2025-01-02 16:00:00+00:00,1182.6,109.5,7.35,0.0,13.4,0.0,2027
2025-01-02 16:15:00+00:00,1182.6,109.7,7.11,0.0,13.5,0.0,2027
2025-01-02 16:30:00+00:00,1187.4,106.8,7.37,0.0,13.5,0.0,2027
2025-01-02 16:45:00+00:00,1180.3,109.0,7.26,0.0,13.6,0.0,2027
2025-01-02 17:00:00+00:00,1173.5,114.5,7.39,0.0,13.7,0.0,2027
2025-01-02 17:15:00+00:00,1180.9,113.1,7.37,0.0,13.7,0.0,2027
2025-01-02 17:30:00+00:00,1186.0,115.4,7.1,0.0,13.7,0.0,2027
2025-01-02 17:45:00+00:00,1180.6,105.1,7.47,0.0,13.8,0.0,2027
2025-01-02 18:00:00+00:00,1185.0,109.5,7.32,0.0,13.8,0.0,2027
2025-01-02 18:15:00+00:00,1178.9,107.2,7.34,0.0,13.8,0.0,2027
2025-01-02 18:30:00+00:00,1184.4,104.9,7.25,0.0,13.9,0.0,2027
2025-01-02 18:45:00+00:00,1180.0,102.8,7.16,0.0,14.0,0.0,2027
2025-01-02 19:00:00+00:00,1185.7,103.4,7.13,0.0,14.0,0.0,2027
2025-01-02 19:15:00+00:00,1173.3,111.3,7.48,0.0,14.1,0.0,2027
2025-01-02 19:30:00+00:00,1186.8,103.7,7.25,0.0,14.2,0.0,2027
2025-01-02 19:45:00+00:00,1181.7,111.0,7.19,0.0,14.2,0.0,2027
2025-01-02 20:00:00+00:00,1176.2,103.9,7.09,0.0,14.2,0.0,2027
2025-01-02 20:15:00+00:00,1179.8,102.5,7.25,0.0,14.3,0.0,2027
2025-01-02 20:30:00+00:00,1184.8,102.6,7.3,0.0,14.3,0.0,2027
2025-01-02 20:45:00+00:00,1181.5,114.3,7.42,0.0,14.4,0.0,2027
2025-01-02 21:00:00+00:00,1183.8,103.1,7.33,0.0,14.4,0.0,2027
2025-01-02 21:15:00+00:00,1177.1,115.0,7.25,0.0,14.5,0.0,2027
2025-01-02 21:30:00+00:00,1177.2,112.4,7.28,0.0,14.5,0.0,2027
2025-01-02 21:45:00+00:00,1180.8,112.6,7.52,0.0,14.6,0.0,2027
2025-01-02 22:00:00+00:00,1179.1,101.6,7.28,0.0,14.6,0.0,2027
2025-01-02 22:15:00+00:00,1183.7,113.0,7.12,0.0,14.6,0.0,2027
2025-01-02 22:30:00+00:00,1171.6,107.6,7.24,0.0,14.7,0.0,2027
2025-01-02 22:45:00+00:00,1181.1,102.9,7.3,0.0,14.7,0.0,2027
2025-01-02 23:00:00+00:00,1174.9,108.0,7.13,0.0,14.8,0.0,2027
2025-01-02 23:15:00+00:00,1187.2,110.6,7.2,0.0,14.9,0.0,2027
2025-01-02 23:30:00+00:00,1174.8,111.8,7.24,0.0,14.9,0.0,2027
2025-01-02 23:45:00+00:00,1172.5,107.3,7.16,0.0,15.0,0.0,2027
2025-01-03 00:00:00+00:00,1174.2,103.3,7.22,0.0,15.0,0.0,2027
2025-01-03 00:15:00+00:00,1184.7,114.4,7.37,0.0,15.1,0.0,2027
2025-01-03 00:30:00+00:00,1174.6,102.1,7.3,0.0,15.1,0.0,2027
2025-01-03 00:45:00+00:00,1176.0,100.6,7.1,0.0,15.2,0.0,2027
2025-01-03 01:00:00+00:00,1177.5,101.3,7.1,0.0,15.3,0.0,2027
2025-01-03 01:15:00+00:00,1175.1,106.1,7.48,0.0,15.3,0.0,2027
2025-01-03 01:30:00+00:00,1173.7,105.5,7.29,0.0,15.4,0.0,2027
2025-01-03 01:45:00+00:00,1174.5,107.8,7.24,0.0,15.5,0.0,2027
2025-01-03 02:00:00+00:00,1176.3,107.2,7.23,0.0,15.5,0.0,2027
2025-01-03 02:15:00+00:00,1180.0,101.4,7.25,0.0,15.6,0.0,2027
2025-01-03 02:30:00+00:00,1179.7,110.8,7.31,0.0,15.6,0.0,2027
2025-01-03 02:45:00+00:00,1181.2,109.8,7.22,0.0,15.7,0.0,2027
2025-01-03 03:00:00+00:00,1112.3,158.2,7.29,1.4,15.7,0.0,2027
2025-01-03 03:15:00+00:00,1065.6,242.8,7.32,2.63,15.8,0.0,2027
2025-01-03 03:30:00+00:00,1007.3,347.9,7.5,3.54,15.8,0.0,2027
2025-01-03 03:45:00+00:00,933.4,473.2,7.24,4.02,15.8,0.0,2027
2025-01-03 04:00:00+00:00,864.2,614.3,7.4,4.02,15.9,0.0,2027
2025-01-03 04:15:00+00:00,801.7,727.6,7.42,3.54,15.9,0.0,2027
2025-01-03 04:30:00+00:00,749.3,837.6,7.54,2.63,16.0,0.0,2027
2025-01-03 04:45:00+00:00,727.8,832.6,7.26,1.4,16.0,0.0,2027
2025-01-03 05:00:00+00:00,728.7,892.8,7.05,0.0,16.0,0.0,2027
2025-01-03 05:15:00+00:00,731.4,807.7,7.29,0.0,16.1,0.0,2027
2025-01-03 05:30:00+00:00,729.3,869.0,7.16,0.0,16.1,0.0,2027
2025-01-03 05:45:00+00:00,726.4,850.9,7.34,0.0,16.2,0.0,2027
2025-01-03 06:00:00+00:00,749.9,747.7,7.44,0.0,16.2,0.0,2027
2025-01-03 06:15:00+00:00,799.8,687.7,7.23,0.0,16.3,0.0,2027
2025-01-03 06:30:00+00:00,859.9,600.0,7.23,0.0,16.3,0.0,2027
2025-01-03 06:45:00+00:00,931.6,473.7,7.23,0.0,16.4,0.0,2027
2025-01-03 07:00:00+00:00,1000.4,350.2,7.59,0.0,16.5,0.0,2027
2025-01-03 07:15:00+00:00,1061.9,236.1,7.18,0.0,16.5,0.0,2027
2025-01-03 07:30:00+00:00,1113.8,162.6,7.1,0.0,16.6,0.0,2027
2025-01-03 07:45:00+00:00,1173.1,114.4,7.19,0.0,16.6,0.0,2027
2025-01-03 08:00:00+00:00,1173.6,100.5,7.2,0.0,16.7,0.0,2027
2025-01-03 08:15:00+00:00,1178.6,101.3,7.04,0.0,16.7,0.0,2027
2025-01-03 08:30:00+00:00,1173.2,104.6,7.25,0.0,16.8,0.0,2027
2025-01-03 08:45:00+00:00,1177.6,102.5,7.27,0.0,16.9,0.0,2027
2025-01-03 09:00:00+00:00,1175.7,106.0,7.39,0.0,16.9,0.0,2027
2025-01-03 09:15:00+00:00,1180.4,101.7,7.16,0.0,17.0,0.0,2027
2025-01-03 09:30:00+00:00,1180.7,109.9,7.16,0.0,17.0,0.0,2027
2025-01-03 09:45:00+00:00,1174.9,115.1,7.51,0.0,17.1,0.0,2027
2025-01-03 10:00:00+00:00,1174.3,115.3,7.15,0.0,17.1,0.0,2027
2025-01-03 10:15:00+00:00,1175.5,101.8,7.05,0.0,17.1,0.0,2027
2025-01-03 10:30:00+00:00,1172.3,106.8,7.21,0.0,17.2,0.0,2027
2025-01-03 10:45:00+00:00,1173.7,114.7,7.14,0.0,17.2,0.0,2027
2025-01-03 11:00:00+00:00,1172.0,103.2,7.18,0.0,17.3,0.0,2027
2025-01-03 11:15:00+00:00,1173.1,108.7,7.14,0.0,17.3,0.0,2027
2025-01-03 11:30:00+00:00,1178.9,111.4,7.08,0.0,17.4,0.0,2027
2025-01-03 11:45:00+00:00,1176.3,115.0,7.27,0.0,17.5,0.0,2027
2025-01-03 12:00:00+00:00,1176.2,113.5,7.34,0.0,17.5,0.0,2027
2025-01-03 12:15:00+00:00,1168.0,113.5,7.38,0.0,17.5,0.0,2027
2025-01-03 12:30:00+00:00,1182.6,106.7,7.03,0.0,17.6,0.0,2027
2025-01-03 12:45:00+00:00,1178.8,107.3,7.07,0.0,17.7,0.0,2027
2025-01-03 13:00:00+00:00,1176.6,101.1,7.39,0.0,17.7,0.0,2027
2025-01-03 13:15:00+00:00,1174.9,103.7,7.29,0.0,17.8,0.0,2027
2025-01-03 13:30:00+00:00,1179.8,106.8,7.12,0.0,17.8,0.0,2027
2025-01-03 13:45:00+00:00,1174.6,115.3,7.43,0.0,17.9,0.0,2027
2025-01-03 14:00:00+00:00,1171.9,103.0,7.25,0.0,18.0,0.0,2027
2025-01-03 14:15:00+00:00,1173.3,112.8,7.22,0.0,18.0,0.0,2027
2025-01-03 14:30:00+00:00,1176.2,108.6,7.33,0.0,18.0,0.0,2027
2025-01-03 14:45:00+00:00,1169.7,110.0,7.06,0.0,18.1,0.0,2027
2025-01-03 15:00:00+00:00,1170.5,101.7,7.18,0.0,18.2,0.0,2027
2025-01-03 15:15:00+00:00,1172.9,103.0,7.18,0.0,18.2,0.0,2027
2025-01-03 15:30:00+00:00,1177.8,104.6,7.32,0.0,18.3,0.0,2027
2025-01-03 15:45:00+00:00,1180.7,103.7,7.19,0.0,18.3,0.0,2027
2025-01-03 16:00:00+00:00,1179.4,102.1,7.31,0.0,18.4,0.0,2027
2025-01-03 16:15:00+00:00,1180.3,110.0,7.02,0.0,18.4,0.0,2027
2025-01-03 16:30:00+00:00,1176.7,113.8,7.28,0.0,18.5,0.0,2027
2025-01-03 16:45:00+00:00,1170.9,105.0,7.31,0.0,18.5,0.0,2027
2025-01-03 17:00:00+00:00,1174.7,104.0,7.16,0.0,18.6,0.0,2027
2025-01-03 17:15:00+00:00,1178.3,114.7,7.37,0.0,18.6,0.0,2027
2025-01-03 17:30:00+00:00,1174.2,109.7,7.21,0.0,18.7,0.0,2027
2025-01-03 17:45:00+00:00,1177.6,103.7,7.28,0.0,18.7,0.0,2027
2025-01-03 18:00:00+00:00,1177.8,104.3,7.41,0.0,18.8,0.0,2027
2025-01-03 18:15:00+00:00,1172.9,103.2,7.26,0.0,18.9,0.0,2027
2025-01-03 18:30:00+00:00,1180.0,115.0,7.41,0.0,18.9,0.0,2027
2025-01-03 18:45:00+00:00,1177.7,110.3,7.29,0.0,19.0,0.0,2027
2025-01-03 19:00:00+00:00,1169.9,100.9,7.15,0.0,19.1,0.0,2027
2025-01-03 19:15:00+00:00,1168.6,101.1,7.1,0.0,19.1,0.0,2027
2025-01-03 19:30:00+00:00,1170.3,108.4,7.29,0.0,19.1,0.0,2027
2025-01-03 19:45:00+00:00,1167.5,104.1,7.23,0.0,19.2,0.0,2027
2025-01-03 20:00:00+00:00,1171.9,102.7,7.06,0.0,19.3,0.0,2027
2025-01-03 20:15:00+00:00,1172.5,114.3,7.22,0.0,19.3,0.0,2027
2025-01-03 20:30:00+00:00,1175.7,111.3,7.25,0.0,19.4,0.0,2027
2025-01-03 20:45:00+00:00,1178.0,114.6,7.14,0.0,19.4,0.0,2027
2025-01-03 21:00:00+00:00,1169.6,105.3,7.24,0.0,19.5,0.0,2027
2025-01-03 21:15:00+00:00,1178.1,100.5,6.92,0.0,19.6,0.0,2027
2025-01-03 21:30:00+00:00,1170.0,114.9,7.16,0.0,19.6,0.0,2027
2025-01-03 21:45:00+00:00,1170.9,112.3,7.25,0.0,19.7,0.0,2027
2025-01-03 22:00:00+00:00,1171.1,100.9,6.98,0.0,19.7,0.0,2027
2025-01-03 22:15:00+00:00,1167.7,109.9,7.31,0.0,19.8,0.0,2027
2025-01-03 22:30:00+00:00,1172.3,112.5,7.36,0.0,19.8,0.0,2027
2025-01-03 22:45:00+00:00,1181.0,108.1,7.08,0.0,19.9,0.0,2027
2025-01-03 23:00:00+00:00,1172.9,102.9,7.22,0.0,19.9,0.0,2027
2025-01-03 23:15:00+00:00,1172.0,104.2,7.29,0.0,20.0,0.0,2027
2025-01-03 23:30:00+00:00,1181.0,106.7,7.21,0.0,20.1,0.0,2027
2025-01-03 23:45:00+00:00,1180.1,101.7,7.19,0.0,20.1,0.0,2027
2025-01-04 00:00:00+00:00,1178.1,105.9,7.15,0.0,20.2,0.0,2027
2025-01-04 00:15:00+00:00,1177.8,102.6,7.28,0.0,20.2,0.0,2027
2025-01-04 00:30:00+00:00,1173.1,115.3,7.18,0.0,20.3,0.0,2027
2025-01-04 00:45:00+00:00,1179.6,108.3,7.22,0.0,20.4,0.0,2027
2025-01-04 01:00:00+00:00,1175.2,101.2,7.38,0.0,20.4,0.0,2027
2025-01-04 01:15:00+00:00,1164.8,106.6,7.21,0.0,20.5,0.0,2027
2025-01-04 01:30:00+00:00,1173.8,114.7,7.29,0.0,20.6,0.0,2027
2025-01-04 01:45:00+00:00,1175.2,107.1,7.33,0.0,20.6,0.0,2027
2025-01-04 02:00:00+00:00,1169.1,106.4,7.16,0.0,20.7,0.0,2027
2025-01-04 02:15:00+00:00,1170.1,101.3,7.14,0.0,20.8,0.0,2027
2025-01-04 02:30:00+00:00,1178.5,104.4,7.18,0.0,20.8,0.0,2027
2025-01-04 02:45:00+00:00,1177.0,102.7,7.44,0.0,20.8,0.0,2027
2025-01-04 03:00:00+00:00,1171.9,103.1,7.15,0.0,20.9,0.0,2027
2025-01-04 03:15:00+00:00,1172.6,103.7,7.29,0.0,21.0,0.0,2027
2025-01-04 03:30:00+00:00,1171.9,103.6,7.18,0.0,21.1,0.0,2027
2025-01-04 03:45:00+00:00,1173.9,101.4,7.09,0.0,21.1,0.0,2027
2025-01-04 04:00:00+00:00,1171.8,109.8,7.34,0.0,21.1,0.0,2027
2025-01-04 04:15:00+00:00,1174.3,102.0,7.25,0.0,21.2,0.0,2027
2025-01-04 04:30:00+00:00,1175.3,101.3,7.25,0.0,21.2,0.0,2027
2025-01-04 04:45:00+00:00,1177.5,103.2,7.14,0.0,21.3,0.0,2027
2025-01-04 05:00:00+00:00,1170.9,105.7,7.12,0.0,21.3,0.0,2027
